time,g_x,g_y,g_z,a_x,a_y,a_z
0.005434274673461914,-10.73455810546875,-9.27734375,-17.02880859375,0.08544921875,-0.10791015625,1.385498046875
0.11349654197692871,-3.0364990234375,-2.3651123046875,-13.54217529296875,0.08544921875,-0.162841796875,1.347412109375
0.22116470336914062,-8.026123046875,-0.640869140625,-9.17816162109375,0.118896484375,-0.10546875,1.351318359375
0.3283557891845703,-3.6773681640625,2.227783203125,-4.14276123046875,0.09912109375,-0.13037109375,1.3603515625
0.43557119369506836,-4.0130615234375,2.12860107421875,-1.708984375,0.083251953125,-0.135498046875,1.373046875
0.54292893409729,-5.07354736328125,0.9918212890625,2.74658203125,0.11181640625,-0.116943359375,1.371337890625
0.6501319408416748,-3.04412841796875,-3.51715087890625,1.47247314453125,0.098876953125,-0.127685546875,1.365478515625
0.7577428817749023,-3.02886962890625,-4.89044189453125,1.7547607421875,0.0859375,-0.09423828125,1.34716796875
0.8650596141815186,-2.227783203125,-6.4697265625,0.9765625,0.090576171875,-0.005126953125,1.3291015625
0.97251296043396,0.16021728515625,3.65447998046875,8.7738037109375,0.1484375,0.02880859375,1.379150390625
1.0798561573028564,-7.13348388671875,-8.3770751953125,-4.20379638671875,0.04345703125,-0.067626953125,1.393798828125
1.1873316764831543,-1.70135498046875,-7.5225830078125,-13.427734375,0.12939453125,-0.031005859375,1.362548828125
1.2947487831115723,-16.754150390625,-7.88116455078125,-1.3885498046875,0.21923828125,-0.032470703125,1.32958984375
1.4022173881530762,-0.9307861328125,-12.44354248046875,1.1138916015625,0.1630859375,-0.062255859375,1.3779296875
1.509589672088623,10.07843017578125,-11.6729736328125,-5.04302978515625,0.21826171875,-0.02880859375,1.27783203125
1.617762565612793,-2.2125244140625,16.11328125,-7.232666015625,0.1640625,-0.00146484375,1.4033203125
1.7252981662750244,-17.120361328125,23.65875244140625,1.8768310546875,0.117919921875,-0.108642578125,1.44091796875
1.8327102661132812,4.87518310546875,8.60595703125,5.48553466796875,0.11572265625,-0.0126953125,1.297119140625
1.9403185844421387,-12.847900390625,5.06591796875,28.1219482421875,0.224365234375,-0.0185546875,1.436767578125
2.0481173992156982,-1.60980224609375,-21.728515625,2.52532958984375,0.17822265625,-0.06640625,1.3759765625
2.1554737091064453,-5.401611328125,-16.387939453125,-27.7557373046875,0.13623046875,0.00341796875,1.27392578125
2.2634191513061523,-12.42828369140625,-17.7154541015625,-44.921875,0.058837890625,-0.029541015625,1.420654296875
2.37096905708313,12.451171875,25.76446533203125,-28.6407470703125,0.090576171875,-0.03955078125,1.501953125
2.478647232055664,0.92315673828125,-2.0599365234375,-19.15740966796875,0.111572265625,0.017333984375,1.17724609375
2.5863873958587646,-7.8277587890625,20.21026611328125,4.58526611328125,0.242919921875,-0.032470703125,1.334228515625
2.693976640701294,-13.05389404296875,-27.2979736328125,-21.759033203125,0.0634765625,-0.032958984375,1.195068359375
2.8013572692871094,-8.78143310546875,-1.01470947265625,-6.8817138671875,0.12646484375,0.000244140625,1.37548828125
2.9091367721557617,-2.38800048828125,-18.68438720703125,4.50897216796875,0.1650390625,-0.103515625,1.416748046875
3.0169057846069336,-27.7557373046875,11.1541748046875,16.27349853515625,0.22509765625,-0.0830078125,1.495849609375
3.124194860458374,14.1448974609375,-11.16180419921875,13.0462646484375,0.208251953125,-0.001220703125,1.343994140625
3.2317628860473633,-1.60980224609375,9.51385498046875,9.97161865234375,0.14501953125,-0.04345703125,1.227294921875
3.339617967605591,-0.1373291015625,-7.476806640625,1.76239013671875,0.0791015625,-0.00390625,1.30810546875
3.447667121887207,-12.9241943359375,-18.1121826171875,-5.56182861328125,0.1806640625,0.03369140625,1.357177734375
3.555060863494873,15.9454345703125,-23.1170654296875,-27.4200439453125,0.09619140625,-0.021240234375,1.46435546875
3.6625566482543945,-4.913330078125,5.3863525390625,-23.41461181640625,-0.065185546875,-0.125244140625,1.3232421875
3.7700345516204834,4.39453125,21.3775634765625,-14.9993896484375,0.336669921875,0.093994140625,1.338623046875
3.878702402114868,-20.7061767578125,8.6669921875,11.32965087890625,0.0888671875,-0.138916015625,1.357421875
3.9866435527801514,-3.570556640625,12.6190185546875,-3.7841796875,0.151123046875,0.000244140625,1.281982421875
4.094455718994141,-11.97052001953125,-1.45721435546875,14.0228271484375,0.049560546875,-0.0458984375,1.33544921875
4.202225208282471,-7.0343017578125,3.6163330078125,6.7596435546875,0.095947265625,-0.02001953125,1.41796875
4.309664487838745,-41.015625,23.895263671875,11.29913330078125,-0.10546875,-0.18701171875,1.45263671875
4.4173712730407715,13.95416259765625,16.7236328125,17.4102783203125,0.151123046875,0.04833984375,1.42724609375
4.524716854095459,-17.37213134765625,-0.61798095703125,23.90289306640625,0.00732421875,-0.026611328125,1.238037109375
4.632165908813477,-10.833740234375,0.69427490234375,17.46368408203125,0.0302734375,0.005859375,1.37744140625
4.739562749862671,2.26593017578125,-14.801025390625,-4.69207763671875,0.04345703125,-0.008544921875,1.391357421875
4.8469836711883545,21.14105224609375,-28.96881103515625,-21.27838134765625,-0.067626953125,-0.0517578125,1.392578125
4.954360008239746,-17.120361328125,4.3792724609375,-11.993408203125,-0.092041015625,-0.119384765625,1.334228515625
5.061759948730469,10.7574462890625,15.81573486328125,-16.54815673828125,0.203369140625,0.005126953125,1.352294921875
5.169055223464966,-29.48760986328125,-4.34112548828125,5.096435546875,0.04541015625,-0.025634765625,1.3095703125
5.276625156402588,-7.39288330078125,-0.9613037109375,-1.2054443359375,0.103271484375,-0.0078125,1.30859375
5.384182691574097,8.14056396484375,2.64739990234375,10.43701171875,0.04443359375,-0.01904296875,1.36279296875
5.491635084152222,-14.77813720703125,31.1737060546875,5.645751953125,0.17041015625,-0.1279296875,1.669189453125
5.599085569381714,19.93560791015625,-49.591064453125,-24.49798583984375,0.030029296875,-0.0673828125,1.307373046875
5.706667423248291,-32.29522705078125,-34.3780517578125,18.94378662109375,-0.0302734375,0.044921875,1.39794921875
5.814300060272217,-9.1552734375,-21.53778076171875,-11.22283935546875,0.015869140625,0.02392578125,1.156005859375
5.9219207763671875,14.73236083984375,-11.69586181640625,20.28656005859375,0.085205078125,-0.003662109375,1.333251953125
6.029425621032715,5.53131103515625,13.671875,-16.74652099609375,0.08984375,-0.02294921875,1.38525390625
6.137076139450073,-9.2315673828125,33.2489013671875,3.1280517578125,0.0673828125,-0.066650390625,1.510009765625
6.244353771209717,0.03814697265625,-7.33184814453125,-15.2587890625,0.141845703125,-0.00048828125,1.42578125
6.35190749168396,-10.18524169921875,-10.21575927734375,4.76837158203125,-0.058349609375,-0.15380859375,1.310791015625
6.459284543991089,4.35638427734375,-12.50457763671875,6.256103515625,0.121826171875,0.037841796875,1.23046875
6.566758394241333,7.171630859375,-5.68389892578125,20.8282470703125,0.078857421875,0.019775390625,1.397705078125
6.674398183822632,3.83758544921875,15.51055908203125,27.93121337890625,0.162841796875,-0.055908203125,1.42529296875
6.781891107559204,-33.19549560546875,-22.5372314453125,15.06805419921875,-0.03857421875,-0.019775390625,1.316162109375
6.889198541641235,16.68548583984375,4.0283203125,43.2281494140625,-0.015625,-0.07861328125,1.383056640625
6.998005151748657,-26.641845703125,-26.611328125,20.51544189453125,0.104248046875,0.082275390625,1.22119140625
7.107126474380493,-7.3394775390625,-10.7421875,8.148193359375,0.122802734375,0.0888671875,1.31884765625
7.215946435928345,4.60052490234375,-2.09808349609375,0.67901611328125,0.05078125,-0.054443359375,1.45263671875
7.324812650680542,-7.05718994140625,16.48712158203125,1.28173828125,0.12646484375,-0.0546875,1.5185546875
7.4338603019714355,30.1055908203125,0.00762939453125,-31.768798828125,0.105712890625,-0.0185546875,1.22216796875
7.542829751968384,-19.683837890625,7.43865966796875,4.6234130859375,0.060546875,-0.080810546875,1.436279296875
7.651717185974121,1.495361328125,-4.38690185546875,6.06536865234375,0.14306640625,-0.00341796875,1.2333984375
7.760708808898926,-4.08935546875,2.0294189453125,14.7705078125,0.129638671875,0.009033203125,1.320068359375
7.869768857955933,2.69317626953125,7.39288330078125,15.02227783203125,0.102783203125,0.054931640625,1.462158203125
7.978809118270874,-25.88653564453125,24.627685546875,20.69854736328125,-0.01611328125,-0.052490234375,1.50048828125
8.087823390960693,25.41351318359375,-2.74658203125,13.32855224609375,0.13427734375,0.01953125,1.311279296875
8.196676254272461,-26.95465087890625,-18.9666748046875,24.1546630859375,-0.036376953125,-0.062744140625,1.3291015625
8.305293560028076,-10.07080078125,-13.71002197265625,2.8228759765625,0.045166015625,0.02294921875,1.326904296875
8.414129257202148,-10.27679443359375,-3.7841796875,-5.25665283203125,0.085205078125,0.05615234375,1.315185546875
8.522986888885498,0.518798828125,12.4969482421875,1.7242431640625,0.10107421875,0.007080078125,1.521484375
8.631514310836792,-12.67242431640625,15.80810546875,9.22393798828125,0.11083984375,-0.0029296875,1.51708984375
8.740368127822876,11.871337890625,-8.0718994140625,-19.8822021484375,0.07177734375,-0.03466796875,1.082275390625
8.849297761917114,-26.96990966796875,13.48876953125,0.06866455078125,0.088623046875,-0.121337890625,1.4306640625
8.957969665527344,-17.9595947265625,-20.93505859375,-3.22723388671875,0.111572265625,-0.035888671875,1.240966796875
9.06569528579712,1.59454345703125,-3.1585693359375,-2.51007080078125,0.115478515625,0.025634765625,1.376220703125
9.174003839492798,5.45501708984375,5.523681640625,16.998291015625,0.11767578125,-0.03662109375,1.44970703125
9.282297372817993,-19.30999755859375,52.63519287109375,12.15362548828125,0.040283203125,-0.1201171875,1.613525390625
9.396860361099243,30.2734375,0.457763671875,7.78961181640625,0.17431640625,0.0263671875,1.253662109375
9.505005121231079,-40.283203125,-18.56231689453125,17.86041259765625,-0.120849609375,-0.08740234375,1.31640625
9.613951921463013,-5.0201416015625,-7.4920654296875,13.22174072265625,0.037109375,0.045166015625,1.30517578125
9.721792936325073,-6.8359375,-11.3677978515625,0.1373291015625,0.015869140625,-0.022705078125,1.3037109375
9.830000638961792,12.44354248046875,-8.3770751953125,-10.650634765625,-0.01318359375,-0.06005859375,1.365234375
9.937976837158203,-9.52911376953125,9.8419189453125,-6.2255859375,-0.078369140625,-0.09765625,1.432373046875
10.045474290847778,10.78033447265625,-4.913330078125,-18.82171630859375,0.188232421875,-0.001953125,1.319091796875
10.152794599533081,-10.91766357421875,-5.39398193359375,-6.12640380859375,0.005126953125,-0.126220703125,1.428955078125
10.26044774055481,-2.9296875,-8.75091552734375,6.52313232421875,0.160888671875,-0.03466796875,1.286376953125
10.368089199066162,-2.2125244140625,-4.8065185546875,13.48114013671875,0.068115234375,-0.00634765625,1.31884765625
10.475504159927368,8.72802734375,12.87841796875,21.85821533203125,0.05810546875,-0.0146484375,1.395263671875
10.583033561706543,-11.16180419921875,56.28204345703125,17.669677734375,0.087646484375,-0.057373046875,1.66796875
10.69126009941101,31.30340576171875,-27.25982666015625,-14.54925537109375,0.127197265625,-0.002197265625,1.227783203125
10.79919695854187,-53.3447265625,-20.538330078125,23.4375,-0.03564453125,-0.068359375,1.498046875
10.906602144241333,-5.72967529296875,-22.7813720703125,11.505126953125,0.081787109375,0.01806640625,1.292724609375
11.014060020446777,-7.26318359375,-7.26318359375,6.03485107421875,0.052978515625,-0.002197265625,1.299560546875
11.121423721313477,-9.11712646484375,10.3912353515625,12.664794921875,0.054443359375,-0.07177734375,1.458251953125
11.228903532028198,12.7716064453125,9.1094970703125,-3.0975341796875,0.077392578125,-0.12890625,1.351318359375
11.336598873138428,-30.2734375,-0.20599365234375,-3.8909912109375,0.005126953125,-0.14306640625,1.265869140625
11.444083452224731,-20.04241943359375,22.30072021484375,13.4429931640625,0.1376953125,-0.12890625,1.505859375
11.551509380340576,-8.7432861328125,-8.68988037109375,4.41741943359375,0.060791015625,-0.1220703125,1.2490234375
11.65917158126831,-9.82666015625,10.79559326171875,24.52850341796875,0.052001953125,-0.12353515625,1.36962890625
11.766593217849731,16.3421630859375,10.35308837890625,31.85272216796875,0.070556640625,-0.09033203125,1.424072265625
11.87501859664917,13.3514404296875,8.20159912109375,23.44512939453125,0.007568359375,-0.125244140625,1.441650390625
11.982611179351807,-16.6015625,-7.22503662109375,30.64727783203125,-0.104736328125,-0.140380859375,1.262451171875
12.09012222290039,-18.5089111328125,3.2806396484375,34.21783447265625,-0.06591796875,-0.094970703125,1.494140625
12.198227882385254,12.96234130859375,-12.2833251953125,16.28875732421875,-0.045166015625,-0.005859375,1.303466796875
12.307875394821167,-13.3819580078125,2.3345947265625,23.162841796875,-0.041748046875,-0.0126953125,1.336669921875
12.4153733253479,2.532958984375,6.439208984375,6.3018798828125,0.016845703125,0.04052734375,1.3984375
12.522679567337036,-0.6256103515625,-7.77435302734375,14.56451416015625,-0.05712890625,-0.005859375,1.396484375
12.630374908447266,2.52532958984375,8.6822509765625,10.955810546875,-0.057373046875,-0.032958984375,1.4306640625
12.737938642501831,3.0975341796875,-11.871337890625,-6.14166259765625,-0.056396484375,-0.03076171875,1.25634765625
12.8455069065094,-15.78521728515625,19.04296875,8.14056396484375,-0.031005859375,-0.040283203125,1.46337890625
12.953105926513672,-5.3558349609375,2.28118896484375,1.94549560546875,0.070556640625,0.010498046875,1.28662109375
13.061914682388306,-19.21844482421875,-13.3819580078125,5.767822265625,0.008544921875,-0.00390625,1.36328125
13.169247150421143,-11.444091796875,-9.0179443359375,4.46319580078125,0.04833984375,0.007568359375,1.443115234375
13.276698112487793,9.71221923828125,-8.8653564453125,-0.60272216796875,0.00048828125,-0.060546875,1.500244140625
13.38418698310852,6.50787353515625,1.42669677734375,-3.68499755859375,-0.093017578125,-0.138427734375,1.37353515625
