time,g_x,g_y,g_z,a_x,a_y,a_z
1650633189.5640235,-14.15252685546875,-1.99127197265625,-6.81304931640625,0.037841796875,0.076171875,1.343505859375
1650633189.672054,-10.9405517578125,5.39398193359375,-15.19012451171875,0.03173828125,0.045166015625,1.36767578125
1650633189.7814934,-13.17596435546875,-3.94439697265625,-14.556884765625,0.0625,0.067626953125,1.361572265625
1650633189.8909523,-3.96728515625,-7.01141357421875,-15.51055908203125,0.027587890625,0.060546875,1.34765625
1650633190.0007997,-10.92529296875,-2.86865234375,-7.781982421875,0.037841796875,0.10546875,1.3720703125
1650633190.1103048,-2.5177001953125,2.532958984375,-5.2642822265625,0.042236328125,0.077880859375,1.361328125
1650633190.2198718,1.10626220703125,2.84576416015625,-1.04522705078125,0.03125,0.08642578125,1.34521484375
1650633190.3293016,-2.86102294921875,-0.84686279296875,3.2958984375,0.033447265625,0.091064453125,1.353515625
1650633190.4386792,-2.70843505859375,0.87738037109375,4.52423095703125,0.02197265625,0.088134765625,1.373291015625
1650633190.547925,-1.79290771484375,1.82342529296875,8.36944580078125,0.035888671875,0.095947265625,1.361572265625
1650633190.6576674,-3.72314453125,-0.1373291015625,12.51983642578125,0.032470703125,0.089599609375,1.345947265625
1650633190.7675428,-7.53021240234375,2.49481201171875,8.06427001953125,0.041015625,0.110595703125,1.353759765625
1650633190.8766181,-9.613037109375,-0.9613037109375,7.30133056640625,0.0205078125,0.10791015625,1.359619140625
1650633190.9859588,-6.5765380859375,4.92095947265625,10.32257080078125,0.021240234375,0.130126953125,1.36669921875
1650633191.0951235,-5.462646484375,0.96893310546875,14.04571533203125,0.053466796875,0.1611328125,1.371826171875
1650633191.205569,-6.04248046875,-8.35418701171875,5.5694580078125,-0.010009765625,0.237548828125,1.3388671875
1650633191.3148496,1.91497802734375,0.2288818359375,21.6522216796875,0.02783203125,0.157470703125,1.36962890625
1650633191.424444,-11.63482666015625,2.2430419921875,21.20208740234375,0.104736328125,0.183837890625,1.3681640625
1650633191.5336301,-4.5623779296875,12.35198974609375,19.378662109375,0.04638671875,0.043212890625,1.345703125
1650633191.6443272,-4.1046142578125,-8.1329345703125,20.6298828125,0.063232421875,0.200927734375,1.421142578125
1650633191.753516,-16.2811279296875,-6.32476806640625,8.87298583984375,-0.011474609375,0.1376953125,1.341552734375
1650633191.8627155,-15.37322998046875,-5.5999755859375,5.24139404296875,0.067626953125,0.208251953125,1.38525390625
1650633191.972293,-7.080078125,-16.2200927734375,-15.6097412109375,0.087646484375,0.179443359375,1.33984375
1650633192.081809,-0.9002685546875,-15.5792236328125,-26.3671875,0.052978515625,0.14111328125,1.3984375
1650633192.192326,-6.93511962890625,12.79449462890625,-28.41949462890625,0.032470703125,0.036376953125,1.481201171875
1650633192.301047,13.54217529296875,21.59881591796875,-35.11810302734375,0.000732421875,0.101806640625,1.2958984375
1650633192.4094195,-6.14166259765625,0.3509521484375,-0.1068115234375,0.11669921875,0.16845703125,1.319580078125
1650633192.517755,-10.59722900390625,-19.3023681640625,-0.87738037109375,0.017333984375,0.21630859375,1.34375
1650633192.6257327,-20.2178955078125,4.547119140625,11.98577880859375,0.023681640625,0.1220703125,1.390625
1650633192.7335372,20.050048828125,-8.6669921875,-4.69970703125,0.015380859375,0.1171875,1.391845703125
