time,g_x,g_y,g_z,a_x,a_y,a_z
1650631882.466843,-8.453369140625,0.54168701171875,0.48065185546875,0.06982421875,0.042236328125,1.40380859375
1650631882.5785832,-9.22393798828125,1.9989013671875,-1.54876708984375,0.035888671875,0.0322265625,1.35498046875
1650631882.6859622,-13.9617919921875,-0.77056884765625,0.16021728515625,0.03662109375,0.01806640625,1.3759765625
1650631882.7935145,-6.38580322265625,-10.986328125,2.38037109375,0.004150390625,0.010009765625,1.41650390625
1650631882.900705,-4.7454833984375,-1.007080078125,1.70135498046875,0.041015625,0.023681640625,1.367431640625
1650631883.008016,-3.570556640625,3.6773681640625,-1.40380859375,0.0380859375,0.0068359375,1.376953125
1650631883.1153045,-1.5411376953125,6.69097900390625,-1.129150390625,0.056640625,0.046142578125,1.395751953125
1650631883.2225106,-2.44903564453125,-5.05828857421875,-1.28173828125,0.046630859375,0.02880859375,1.36865234375
1650631883.3298075,-5.6304931640625,-7.8887939453125,-2.38037109375,0.0322265625,0.035888671875,1.38623046875
1650631883.4372077,-0.6103515625,-0.23651123046875,2.349853515625,0.0595703125,0.012939453125,1.37744140625
1650631883.5443902,-9.552001953125,-1.739501953125,1.9073486328125,0.039794921875,0.059326171875,1.368896484375
1650631883.6516266,-5.50079345703125,-6.134033203125,10.03265380859375,0.039306640625,0.0595703125,1.403076171875
1650631883.7593055,-8.24737548828125,-11.02447509765625,4.82940673828125,0.0810546875,0.06884765625,1.356689453125
1650631883.8667953,-13.00048828125,-5.27191162109375,2.93731689453125,0.089111328125,0.08251953125,1.3662109375
1650631883.9742367,-5.4473876953125,4.87518310546875,-8.82720947265625,0.05322265625,0.074462890625,1.446533203125
1650631884.0815961,-17.29583740234375,1.89971923828125,-20.1263427734375,0.022216796875,0.007568359375,1.3876953125
1650631884.1893566,-17.730712890625,4.3792724609375,-20.1263427734375,0.04248046875,0.047607421875,1.390869140625
1650631884.2970998,5.92041015625,20.2178955078125,-3.448486328125,-0.021484375,-0.037109375,1.45263671875
1650631884.404845,6.0272216796875,16.998291015625,-4.0130615234375,0.08154296875,-0.00048828125,1.35400390625
1650631884.5125303,-26.42059326171875,7.51495361328125,-5.828857421875,0.000732421875,0.0205078125,1.406494140625
1650631884.6202695,-10.1318359375,-1.48773193359375,5.035400390625,0.0576171875,0.015625,1.40576171875
1650631884.728167,10.79559326171875,10.955810546875,6.82830810546875,0.040771484375,-0.00634765625,1.394775390625
1650631884.835601,-2.70843505859375,5.82122802734375,5.85174560546875,0.113525390625,-0.013427734375,1.283935546875
